epoch,categorical_accuracy,iou,loss,lr,precision,recall,val_categorical_accuracy,val_iou,val_loss,val_precision,val_recall
30,0.9808771014213562,0.7763100862503052,0.012399554252624512,0.0005,0.9185884594917297,0.8820750117301941,0.9808900952339172,0.777281641960144,0.01233725342899561,0.9345232248306274,0.8500900268554688
31,0.9815570116043091,0.7956690788269043,0.011900358833372593,0.0005,0.9221013784408569,0.8895931243896484,0.9816150665283203,0.785194993019104,0.011964013800024986,0.8833309412002563,0.9199888110160828
32,0.9821413159370422,0.7946051955223083,0.011526097543537617,0.0005,0.9234830141067505,0.8905424475669861,0.9792091250419617,0.7821489572525024,0.013212096877396107,0.9572405219078064,0.8082043528556824
33,0.9825746417045593,0.791973888874054,0.011262486688792706,0.0005,0.9241144061088562,0.8906830549240112,0.9823998212814331,0.7906959056854248,0.011474265716969967,0.8798113465309143,0.9347774386405945
34,0.9815685749053955,0.7887071967124939,0.011718702502548695,0.0005,0.9194983243942261,0.8872678875923157,0.9816813468933105,0.7890093326568604,0.012083744630217552,0.8775147795677185,0.9288545250892639
35,0.9844397902488708,0.8127648830413818,0.010072173550724983,5.0000002e-05,0.9345987439155579,0.9020835757255554,0.9838283061981201,0.8070200085639954,0.010731051675975323,0.9074406623840332,0.9161852598190308
36,0.9840468168258667,0.8110661506652832,0.010246966034173965,5.0000002e-05,0.9363886117935181,0.9087134003639221,0.9832583069801331,0.807574450969696,0.011289678514003754,0.9022577404975891,0.9156830906867981
37,0.9848685264587402,0.8162089586257935,0.009689022786915302,5.0000002e-05,0.9363963603973389,0.9087103605270386,0.982941746711731,0.8113550543785095,0.011187526397407055,0.9169273376464844,0.8940144777297974
38,0.9848307967185974,0.814250648021698,0.0097277807071805,5.0000002e-05,0.9369038939476013,0.9095224738121033,0.983626127243042,0.8100984692573547,0.011018400080502033,0.9193863272666931,0.8993775844573975
39,0.9846924543380737,0.8135072588920593,0.00974940974265337,5.0000002e-05,0.9375223517417908,0.9112439155578613,0.9828522205352783,0.8078935742378235,0.011603442952036858,0.9041017889976501,0.9083893299102783
40,0.984872043132782,0.8113070726394653,0.009676659479737282,5.0000002e-05,0.9355908036231995,0.9089464545249939,0.9832512140274048,0.8083272576332092,0.01122196950018406,0.913994312286377,0.9012141227722168
41,0.9846094250679016,0.8093838691711426,0.009763441048562527,5.0000002e-05,0.9345989227294922,0.9051693677902222,0.9833820462226868,0.8095105886459351,0.011055177077651024,0.9203633666038513,0.8953141570091248
42,0.9851536154747009,0.8198056817054749,0.00947976391762495,5.0000002e-05,0.9387282133102417,0.9124351739883423,0.9835041165351868,0.8126493692398071,0.01120834145694971,0.9066333770751953,0.9132280349731445
43,0.9851634502410889,0.8123571276664734,0.009411601349711418,5.0000002e-05,0.9358983635902405,0.908602237701416,0.9837058186531067,0.8150984644889832,0.010916972532868385,0.9238336086273193,0.8952009677886963
44,0.9854700565338135,0.8119548559188843,0.00928707979619503,5.0000002e-05,0.9375268220901489,0.9107769727706909,0.9837421774864197,0.8152246475219727,0.011091558262705803,0.9118473529815674,0.9097418785095215
45,0.9852729439735413,0.8089131712913513,0.009412168525159359,5.0000002e-05,0.9377020001411438,0.909243643283844,0.983155369758606,0.8085166811943054,0.011209557764232159,0.9122137427330017,0.9021798372268677
46,0.9860082864761353,0.8144282102584839,0.008941296488046646,5.0000003e-06,0.9388370513916016,0.9140326380729675,0.9834854006767273,0.8131358623504639,0.01108696311712265,0.9137477874755859,0.9043419361114502
47,0.9858112931251526,0.8244951963424683,0.00904439389705658,5.0000003e-06,0.9409992098808289,0.9134711027145386,0.9833731055259705,0.8098568320274353,0.01119200699031353,0.910790741443634,0.9065383672714233
48,0.9853966236114502,0.8129109144210815,0.009298405610024929,5.0000003e-06,0.9399556517601013,0.9138427376747131,0.9834460020065308,0.8082626461982727,0.011173156090080738,0.9118863344192505,0.9060989618301392
49,0.9860084056854248,0.8181613683700562,0.008929149247705936,5.0000003e-06,0.9380481243133545,0.9114366173744202,0.9834010601043701,0.806973934173584,0.011165366508066654,0.9132537245750427,0.9039101004600525
50,0.9859948754310608,0.8154751062393188,0.008913717232644558,5.0000003e-06,0.9395331144332886,0.9127447605133057,0.9835346937179565,0.8078067898750305,0.011046379804611206,0.9152438640594482,0.9031553268432617
51,0.9860758185386658,0.8161150217056274,0.008855560794472694,5.0000003e-06,0.9375783801078796,0.9093371033668518,0.9834116697311401,0.8086898922920227,0.011135094799101353,0.9143763780593872,0.9027024507522583
52,0.9855701327323914,0.8161073923110962,0.009149311110377312,5.0000003e-06,0.9400419592857361,0.9150541424751282,0.9834520816802979,0.8098116517066956,0.01115685049444437,0.9124905467033386,0.9054444432258606
53,0.986286461353302,0.8148067593574524,0.008760378696024418,5.0000003e-06,0.941135585308075,0.9158496260643005,0.9836580157279968,0.8092638254165649,0.01108511257916689,0.9131436944007874,0.9071502685546875
54,0.9852973222732544,0.8171530961990356,0.00931360013782978,5.0000003e-06,0.9382467269897461,0.9116278290748596,0.9834069609642029,0.8096782565116882,0.011282636784017086,0.9113906621932983,0.9062241315841675
55,0.9860911965370178,0.8189831376075745,0.008850490674376488,5.0000003e-06,0.9411718845367432,0.916593611240387,0.9835754036903381,0.8069178462028503,0.011108122766017914,0.9098051190376282,0.9101970195770264
56,0.9858707785606384,0.816865086555481,0.009022348560392857,5.0000006e-07,0.9381875395774841,0.9144739508628845,0.9834858775138855,0.8059173226356506,0.011170036159455776,0.9131443500518799,0.9050682187080383
57,0.9857000708580017,0.8181207776069641,0.009073657914996147,5.0000006e-07,0.9375062584877014,0.9124963283538818,0.9834898710250854,0.8075399994850159,0.011098368093371391,0.9141666293144226,0.9038925766944885
58,0.9857684969902039,0.815214991569519,0.009043293073773384,5.0000006e-07,0.9403757452964783,0.910620391368866,0.9835376739501953,0.8106674551963806,0.01111962366849184,0.9138625860214233,0.9048384428024292
59,0.9860998392105103,0.8202804327011108,0.008859837427735329,5.0000006e-07,0.939106285572052,0.9149140119552612,0.983494758605957,0.8105066418647766,0.011098849587142467,0.9137234687805176,0.9044840931892395
60,0.9867984652519226,0.8199692368507385,0.008457200601696968,5.0000006e-07,0.940946102142334,0.9131751656532288,0.9834974408149719,0.8091786503791809,0.011154886335134506,0.9114318490028381,0.907272458076477
61,0.9860960245132446,0.816218912601471,0.00886949710547924,5.0000006e-07,0.9377074837684631,0.9128014445304871,0.9836046099662781,0.8090499639511108,0.011105070821940899,0.9143961668014526,0.9050093293190002
62,0.9860618114471436,0.8127095103263855,0.008839890360832214,5.0000006e-07,0.936675488948822,0.9088973999023438,0.9834951162338257,0.8090559840202332,0.011157721281051636,0.9137895703315735,0.9044095277786255
63,0.9855537414550781,0.8243789672851562,0.009180942550301552,5.0000006e-07,0.9406977891921997,0.9138047099113464,0.9833816289901733,0.8070444464683533,0.011186703108251095,0.9137607216835022,0.9030693173408508
64,0.985760509967804,0.8170542120933533,0.00904458574950695,5.0000006e-07,0.9408285617828369,0.915410578250885,0.9834483861923218,0.8101292848587036,0.011167758144438267,0.9133350253105164,0.9043862223625183
65,0.9855065941810608,0.8136317133903503,0.009141162969172001,5.0000006e-07,0.9386398196220398,0.9103181958198547,0.9835236072540283,0.8088146448135376,0.011150158941745758,0.9137063026428223,0.9048527479171753
66,0.9857650399208069,0.820641815662384,0.009089221246540546,5.0000004e-08,0.9383896589279175,0.9139010310173035,0.9834670424461365,0.8090288639068604,0.011172855272889137,0.9136371612548828,0.9042515754699707
67,0.9859429001808167,0.8150587677955627,0.00892670638859272,5.0000004e-08,0.9376789331436157,0.9146968126296997,0.9835479259490967,0.807840883731842,0.011152414605021477,0.9130820631980896,0.9058936834335327
68,0.9859066605567932,0.8177273869514465,0.00897563248872757,5.0000004e-08,0.9401680827140808,0.9164935350418091,0.9835450053215027,0.8080652356147766,0.011138404719531536,0.9110872149467468,0.9082677960395813
69,0.9855718612670898,0.8210422396659851,0.009140066802501678,5.0000004e-08,0.940290629863739,0.916106641292572,0.9834843277931213,0.8102850317955017,0.011185240931808949,0.9133114218711853,0.9048503041267395
70,0.9858737587928772,0.8149693608283997,0.008988582529127598,5.0000004e-08,0.9400071501731873,0.9135546088218689,0.9835678935050964,0.8077462911605835,0.0111159048974514,0.9130570888519287,0.9061696529388428
71,0.9859898090362549,0.8173602819442749,0.008927689865231514,5.0000004e-08,0.9402393102645874,0.9121856689453125,0.9835148453712463,0.8077887296676636,0.011129270307719707,0.9113439917564392,0.907591700553894
72,0.9855853915214539,0.8180056810379028,0.009137602522969246,5.0000004e-08,0.9406274557113647,0.9111097455024719,0.9835690855979919,0.8089951276779175,0.011127054691314697,0.9142307043075562,0.904775857925415
73,0.9862051606178284,0.8198806643486023,0.008779420517385006,5.0000004e-08,0.938510537147522,0.9124658703804016,0.9834807515144348,0.8089625239372253,0.011195275001227856,0.9125924706459045,0.9056699275970459
74,0.9863085150718689,0.8169013857841492,0.008669042959809303,5.0000004e-08,0.9398638010025024,0.9140907526016235,0.983453094959259,0.8088324666023254,0.011188154108822346,0.9130735993385315,0.9047560095787048
75,0.985688328742981,0.8113513588905334,0.009089509956538677,5.0000004e-08,0.9416131377220154,0.9145870208740234,0.9834515452384949,0.8089957237243652,0.01117495447397232,0.9113843441009521,0.9067727327346802
